Date,Region,Cases_day_before,Current_cases,Cases_last_24h,Hospital_all_patients,Hospital_only_COVID-19,Hospital_serious,Deceased
2020-04-05,Eichsfeld,64,68,4,8,8,2,1
2020-04-05,Gotha,34,34,0,7,5,0,0
2020-04-05,Greiz,175,182,7,38,32,6,5
2020-04-05,Hildburghausen,7,7,0,1,1,0,0
2020-04-05,Ilm-Kreis,80,93,13,5,5,2,1
2020-04-05,Kyffhäuserkreis,27,27,0,1,1,0,0
2020-04-05,Nordhausen,20,20,0,3,3,1,0
2020-04-05,Saale-Holzland-Kreis,36,41,5,2,1,0,0
2020-04-05,Saale-Orla-Kreis,61,65,4,13,11,0,1
2020-04-05,Saalfeld-Rudolstadt,48,48,0,5,3,0,0
2020-04-05,Schmalkalden-Meiningen,35,36,1,1,1,1,0
2020-04-05,Sömmerda,29,29,0,3,3,0,0
2020-04-05,Sonneberg,34,35,1,4,4,1,1
2020-04-05,Unstrut-Hainich-Kreis,29,35,6,5,4,0,0
2020-04-05,Wartburgkreis,28,28,0,3,3,1,0
2020-04-05,Weimarer Land,36,41,5,8,5,0,0
2020-04-05,Eisenach,8,8,0,4,2,1,0
2020-04-05,Erfurt,94,95,1,10,6,1,0
2020-04-05,Gera,36,36,0,3,3,0,0
2020-04-05,Jena,117,133,16,11,7,0,1
2020-04-05,Suhl,9,10,1,4,4,2,0
2020-04-05,Weimar,43,43,0,7,5,0,0
2020-04-05,Summe:,1080,1144,64,150,120,19,10
2020-04-06,Altenburger Land,30,31,1,4,3,1,0
2020-04-06,Eichsfeld,68,68,0,8,8,2,1
2020-04-06,Gotha,34,37,3,8,6,0,0
2020-04-06,Greiz,182,194,12,41,35,7,6
2020-04-06,Hildburghausen,7,7,0,1,1,0,0
2020-04-06,Ilm-Kreis,93,93,0,5,5,2,1
2020-04-06,Kyffhäuserkreis,27,27,0,1,1,0,0
2020-04-06,Nordhausen,20,21,1,4,3,1,0
2020-04-06,Saale-Holzland-Kreis,41,45,4,3,1,0,0
2020-04-06,Saale-Orla-Kreis,65,68,3,13,11,0,3
2020-04-06,Saalfeld-Rudolstadt,48,48,0,5,3,0,0
2020-04-06,Schmalkalden-Meiningen,36,36,0,1,1,1,0
2020-04-06,Sömmerda,29,30,1,4,4,1,0
2020-04-06,Sonneberg,35,35,0,4,4,1,1
2020-04-06,Unstrut-Hainich-Kreis,35,35,0,5,4,0,0
2020-04-06,Wartburgkreis,28,28,0,3,3,1,0
2020-04-06,Weimarer Land,41,53,12,11,9,0,0
2020-04-06,Eisenach,8,8,0,4,2,1,0
2020-04-06,Erfurt,95,96,1,10,6,1,0
2020-04-06,Gera,36,36,0,3,3,0,0
2020-04-06,Jena,133,136,3,12,8,0,1
2020-04-06,Suhl,10,10,0,4,4,2,0
2020-04-06,Weimar,43,46,3,7,5,0,0
2020-04-06,Summe:,1144,1188,44,161,130,21,13
2020-04-07,Altenburger Land,31,31,0,5,4,2,0
2020-04-07,Eichsfeld,68,71,3,8,8,2,1
2020-04-07,Gotha,37,40,3,9,6,0,1
2020-04-07,Greiz,194,201,7,43,37,8,11
2020-04-07,Hildburghausen,7,11,4,2,2,0,0
2020-04-07,Ilm-Kreis,93,97,4,9,8,4,1
2020-04-07,Kyffhäuserkreis,27,27,0,1,1,0,0
2020-04-07,Nordhausen,21,21,0,4,3,1,0
2020-04-07,Saale-Holzland-Kreis,45,46,1,3,1,0,0
2020-04-07,Saale-Orla-Kreis,68,68,0,13,11,0,3
2020-04-07,Saalfeld-Rudolstadt,48,51,3,6,5,0,0
2020-04-07,Schmalkalden-Meiningen,36,36,0,1,1,1,0
2020-04-07,Sömmerda,30,30,0,4,4,1,0
2020-04-07,Sonneberg,35,36,1,4,4,1,1
2020-04-07,Unstrut-Hainich-Kreis,35,35,0,5,4,0,0
2020-04-07,Wartburgkreis,28,28,0,3,3,1,0
2020-04-07,Weimarer Land,53,54,1,11,8,0,0
2020-04-07,Eisenach,8,9,1,4,3,2,0
2020-04-07,Erfurt,96,97,1,11,7,1,0
2020-04-07,Gera,36,37,1,3,3,0,0
2020-04-07,Jena,136,137,1,12,8,0,1
2020-04-07,Suhl,10,11,1,4,4,2,0
2020-04-07,Weimar,46,48,2,9,7,0,0
2020-04-07,Summe:,1188,1222,34,174,142,26,19
2020-04-08,Altenburger Land,31,33,2,6,4,3,0
2020-04-08,Eichsfeld,71,76,5,11,11,4,1
2020-04-08,Gotha,40,46,6,9,7,0,1
2020-04-08,Greiz,201,214,13,48,40,9,11
2020-04-08,Hildburghausen,11,11,0,2,2,0,0
2020-04-08,Ilm-Kreis,97,98,1,9,8,4,1
2020-04-08,Kyffhäuserkreis,27,28,1,1,1,0,0
2020-04-08,Nordhausen,21,26,5,4,3,1,0
2020-04-08,Saale-Holzland-Kreis,46,47,1,3,1,0,0
2020-04-08,Saale-Orla-Kreis,68,75,7,13,11,0,3
2020-04-08,Saalfeld-Rudolstadt,51,52,1,7,5,0,0
2020-04-08,Schmalkalden-Meiningen,36,41,5,2,1,1,0
2020-04-08,Sömmerda,30,31,1,5,5,1,0
2020-04-08,Sonneberg,36,38,2,4,4,1,1
2020-04-08,Unstrut-Hainich-Kreis,35,41,6,6,4,0,0
2020-04-08,Wartburgkreis,28,30,2,3,3,1,0
2020-04-08,Weimarer Land,54,54,0,11,8,0,0
2020-04-08,Eisenach,9,9,0,4,3,2,0
2020-04-08,Erfurt,97,103,6,15,9,1,0
2020-04-08,Gera,37,40,3,5,3,0,0
2020-04-08,Jena,137,144,7,12,8,0,1
2020-04-08,Suhl,11,11,0,4,4,2,0
2020-04-08,Weimar,48,51,3,10,7,0,0
2020-04-08,Summe:,1222,1299,77,194,152,39,20
2020-04-09,Altenburger Land,33,33,0,6,4,3,0
2020-04-09,Eichsfeld,76,79,3,11,11,4,1
2020-04-09,Gotha,46,51,5,10,7,0,1
2020-04-09,Greiz,214,221,7,50,42,9,12
2020-04-09,Hildburghausen,11,11,0,2,2,0,0
2020-04-09,Ilm-Kreis,98,99,1,9,8,4,1
2020-04-09,Kyffhäuserkreis,28,34,6,1,1,0,0
2020-04-09,Nordhausen,26,27,1,4,3,1,0
2020-04-09,Saale-Holzland-Kreis,47,48,1,3,1,0,0
2020-04-09,Saale-Orla-Kreis,75,81,6,13,11,1,3
2020-04-09,Saalfeld-Rudolstadt,52,54,2,8,6,0,0
2020-04-09,Schmalkalden-Meiningen,41,44,3,2,1,1,0
2020-04-09,Sömmerda,31,32,1,5,5,1,0
2020-04-09,Sonneberg,38,43,5,4,4,1,1
2020-04-09,Unstrut-Hainich-Kreis,41,43,2,7,5,0,0
2020-04-09,Wartburgkreis,30,31,1,3,3,1,0
2020-04-09,Weimarer Land,54,54,0,11,8,0,1
2020-04-09,Eisenach,9,10,1,4,3,2,0
2020-04-09,Erfurt,103,107,4,15,10,1,0
2020-04-09,Gera,40,42,2,5,3,0,0
2020-04-09,Jena,144,147,3,12,8,0,1
2020-04-09,Suhl,11,11,0,4,4,2,0
2020-04-09,Weimar,51,52,1,10,7,0,0
2020-04-09,Summe:,1299,1354,55,199,157,31,21
2020-04-10,Altenburger Land,33,34,1,7,4,4,0
2020-04-10,Eichsfeld,79,85,6,10,10,4,1
2020-04-10,Gotha,51,58,7,10,7,0,1
2020-04-10,Greiz,221,225,4,51,43,9,12
2020-04-10,Hildburghausen,11,11,0,2,2,0,1
2020-04-10,Ilm-Kreis,99,101,2,10,9,5,1
2020-04-10,Kyffhäuserkreis,34,36,2,2,1,0,0
2020-04-10,Nordhausen,27,29,2,6,5,3,0
2020-04-10,Saale-Holzland-Kreis,48,49,1,4,2,1,0
2020-04-10,Saale-Orla-Kreis,81,85,4,15,12,1,3
2020-04-10,Saalfeld-Rudolstadt,54,55,1,9,6,0,0
2020-04-10,Schmalkalden-Meiningen,44,52,8,3,1,1,0
2020-04-10,Sömmerda,32,32,0,5,5,1,0
2020-04-10,Sonneberg,43,47,4,4,4,1,1
2020-04-10,Unstrut-Hainich-Kreis,43,45,2,7,5,0,0
2020-04-10,Wartburgkreis,31,31,0,3,3,1,0
2020-04-10,Weimarer Land,54,58,4,12,8,0,1
2020-04-10,Eisenach,10,10,0,4,3,2,0
2020-04-10,Erfurt,107,110,3,15,10,1,1
2020-04-10,Gera,42,48,6,5,3,0,0
2020-04-10,Jena,147,153,6,13,8,0,1
2020-04-10,Suhl,11,11,0,4,4,2,1
2020-04-10,Weimar,52,55,3,11,7,1,0
2020-04-10,Summe:,1354,1420,66,212,162,37,24
2020-04-11,Altenburger Land,34,36,2,7,4,4,0
2020-04-11,Eichsfeld,85,89,4,11,11,5,1
2020-04-11,Gotha,58,62,4,13,7,0,1
2020-04-11,Greiz,225,225,0,51,43,9,12
2020-04-11,Hildburghausen,11,11,0,2,2,0,1
2020-04-11,Ilm-Kreis,101,102,1,11,9,5,2
2020-04-11,Kyffhäuserkreis,36,36,0,2,1,0,0
2020-04-11,Nordhausen,29,29,0,6,5,3,0
2020-04-11,Saale-Holzland-Kreis,49,50,1,4,2,1,0
2020-04-11,Saale-Orla-Kreis,85,88,3,17,14,1,3
2020-04-11,Saalfeld-Rudolstadt,55,55,0,9,6,0,0
2020-04-11,Schmalkalden-Meiningen,52,54,2,4,1,1,0
2020-04-11,Sömmerda,32,32,0,5,5,1,0
2020-04-11,Sonneberg,47,47,0,4,4,1,1
2020-04-11,Unstrut-Hainich-Kreis,45,47,2,8,5,0,0
2020-04-11,Wartburgkreis,31,31,0,3,3,1,0
2020-04-11,Weimarer Land,58,59,1,12,8,0,1
2020-04-11,Eisenach,10,10,0,4,3,2,0
2020-04-11,Erfurt,110,110,0,15,10,1,1
2020-04-11,Gera,48,51,3,6,4,0,0
2020-04-11,Jena,153,153,0,13,8,0,1
2020-04-11,Suhl,11,11,0,4,4,2,1
2020-04-11,Weimar,55,55,0,11,7,1,0
2020-04-11,Summe:,1420,1443,23,222,166,38,25
2020-04-12,Altenburger Land,36,36,0,7,4,4,0
2020-04-12,Eichsfeld,89,89,4,11,11,5,1
2020-04-12,Gotha,62,63,1,13,7,0,1
2020-04-12,Greiz,225,234,9,51,45,10,12
2020-04-12,Hildburghausen,11,11,0,2,2,0,1
2020-04-12,Ilm-Kreis,102,102,1,11,9,5,2
2020-04-12,Kyffhäuserkreis,36,35,0,2,1,0,0
2020-04-12,Nordhausen,29,29,0,6,5,3,0
2020-04-12,Saale-Holzland-Kreis,50,50,0,4,2,1,0
2020-04-12,Saale-Orla-Kreis,88,92,4,17,14,1,3
2020-04-12,Saalfeld-Rudolstadt,55,55,0,9,6,0,0
2020-04-12,Schmalkalden-Meiningen,54,54,0,4,1,1,0
2020-04-12,Sömmerda,32,32,0,5,5,1,0
2020-04-12,Sonneberg,47,49,2,4,4,1,1
2020-04-12,Unstrut-Hainich-Kreis,47,51,4,8,5,0,0
2020-04-12,Wartburgkreis,31,33,2,4,3,1,0
2020-04-12,Weimarer Land,59,59,0,12,8,0,1
2020-04-12,Eisenach,10,12,2,4,3,2,0
2020-04-12,Erfurt,110,112,2,15,10,1,1
2020-04-12,Gera,51,53,2,6,4,0,0
2020-04-12,Jena,153,153,0,13,8,0,1
2020-04-12,Suhl,11,11,0,4,4,2,1
2020-04-12,Weimar,55,55,0,11,7,1,0
2020-04-12,Summe:,1443,1470,27,223,168,39,25
